ticker;rank;index;ROIC;EBIT/EV;EV;EBIT;WC;FA;STD;EC;P;V;Market;Sector;Name
LGIH;723;1641;0,14723462292570969;0,05477532896957729;4436349440;243002500,0;1641926000,0;8518000,0;;18520892,5;135,09;22032560;us_market;Residential Construction;LGI Homes, Inc.
FDS;724;1642;0,4233639840112782;0,02728467109774991;14704538624;401208500,0;565637000,0;382031000,0;1861000,0;571853035,0;443,55;37334977;us_market;Financial Data & Stock Exchanges;FactSet Research Systems Inc.
GMS;725;1647;0,16322525245232028;0,049891596698672096;3171781632;158245250,0;539751000,0;429739000,0;21170000,0;136592922,5;55,3;37240991;us_market;Building Products & Equipment;GMS Inc.
BEDU;726;1647;0,07095631851140007;0,10936409065102583;2625637888;287150500,0;1005587000,0;3041276000,0;7500000,0;3355242135,0;2,83;18821249;us_market;Education & Training Services;Bright Scholar Education Holdings Limited
ROST;727;1648;0,1955515655680535;0,04340220385733485;38390919168;1666250500,0;2725458000,0;5795315000,0;64910000,0;4675070722,5;117,59;348471861;us_market;Apparel Retail;Ross Stores, Inc.
TDG;728;1648;0,286442571382481;0,034553454805291844;51388710912;1775657500,0;5344000000,0;855000000,0;330000000,0;4672896785,0;629,18;54646181;us_market;Aerospace & Defense;TransDigm Group Incorporated
DHT;729;1648;0,08705465648382509;0,08155294008281073;1655746560;135031000,0;70350000,0;1480756000,0;12469000,0;63748250,0;6,35;143472637;us_market;Oil & Gas Midstream;DHT Holdings, Inc.
LESL;730;1649;0,37025035639494985;0,029585991514468283;4479935488;132543333,33333333;113937000,0;244046000,0;8341000,0;147295226,66666666;22,62;112435207;us_market;Home Improvement Retail;Leslie's, Inc.
IEX;731;1650;0,33364511326300395;0,03141326558789168;17663318016;554862500,0;1258173000,0;404859000,0;88000,0;1001808007,5;233,38;75774282;us_market;Specialty Industrial Machinery;IDEX Corporation
ROL;732;1651;1,3852026562365685;0,017406749550386073;18514728960;322281250,0;-157734000,0;390394000,0;17188000,0;79296452,5;36,29;238997990;us_market;Personal Services;Rollins, Inc.
FRD;733;1653;0,10608668563474145;0,06928688615967897;97882296;6781959,5;48462364,0;15466106,0;1518410,0;6749709,43;13,9899;6103951;us_market;Steel;Friedman Industries, Incorporated
KAR;734;1653;0,15354404589566242;0,052462471285574304;5458663936;286375000,0;924600000,0;940500000,0;24300000,0;727972000,0;14,05;117352361;us_market;Specialty Retail;KAR Auction Services, Inc.
GCI;735;1653;0,15483505383390828;0,05217294839329875;2300468992;120022250,0;-104614000,0;879776000,0;128445000,0;150370982,5;6,3;123768997;us_market;Publishing;Gannett Co., Inc.
TMX;736;1654;0,32127192982456143;0,032165309212455105;6831894528;219750000,0;422000000,0;262000000,0;59000000,0;597025000,0;41,4;128294277;us_market;Personal Services;Terminix Global Holdings, Inc.
JCI;737;1655;0,3175586389164189;0,032538042469857135;59084685312;1922500000,0;1805000000,0;4249000000,0;262000000,0;1719700000,0;73,8;709824048;us_market;Engineering & Construction;Johnson Controls International plc
CVI;738;1655;0,08087748344370861;0,0878745854147216;2779529472;244250000,0;743000000,0;2277000000,0;2000000,0;608485000,0;17,4;29324776;us_market;Oil & Gas Refining & Marketing;CVR Energy, Inc.
OLLI;739;1655;0,18089638383917703;0,04641851091676259;4069437952;188897250,0;524971000,0;519258000,0;;433287427,5;70,26;60177712;us_market;Discount Stores;Ollie's Bargain Outlet Holdings, Inc.
EZPW;740;1656;0,0712742087102144;0,10544446095937299;473860832;49966000,0;460783000,0;240256000,0;213000,0;296466632,5;7,6;44618560;us_market;Credit Services;EZCORP, Inc.
PVH;741;1657;0,15591397849462366;0,05185142770829387;11633238016;603200000,0;1361300000,0;2507500000,0;44300000,0;1562367000,0;119,56;71159209;us_market;Apparel Manufacturing;PVH Corp.
IRS;742;1658;0,07735003184459836;0,09040135071845636;85980463104;7772750000,0;42899000000,0;57589000000,0;75913000000,0;89552330000,0;4,82;23875969;us_market;Conglomerates;IRSA Inversiones y Representaciones Sociedad Anónima
AZPN;743;1658;0,4177514828494772;0,026869719389844806;10337956864;277778000,0;626787000,0;38149000,0;20000000,0;373822147,5;160,04;66739495;us_market;Software—Application;Aspen Technology, Inc.
TRN;744;1662;0,25212238379423385;0,03663121328295769;8188371968;299950000,0;711100000,0;478600000,0;45200000,0;103722500,0;28,88;86039488;us_market;Railroads;Trinity Industries, Inc.
ESCA;745;1664;0,148372858029975;0,05353772282302738;330253120;17681000,0;99326000,0;19840000,0;;1486742,5;19,16;8954245;us_market;Leisure;Escalade, Incorporated
CNI;746;1664;0,1468405782216859;0,05390341576801275;106097172480;5719000000,0;-172000000,0;39119000000,0;840000000,0;428755000,0;131,81;575599185;us_market;Railroads;Canadian National Railway Company
FSI;747;1664;0,147176929248156;0,05362606018856429;46029076;2468358,0;11146211,0;5625154,0;848794,0;3242347,4825;3,65;7760597;us_market;Specialty Chemicals;Flexible Solutions International Inc.
MMLP;748;1666;0,10089224679838042;0,07074786548486588;596646976;42211500,0;16251000,0;402131000,0;28790000,0;-3823875,0;3,04;31716592;us_market;Oil & Gas Midstream;Martin Midstream Partners L.P.
TRMB;749;1666;1,0813854047890537;0,017555171249160527;21609017344;379350000,0;-29900000,0;380700000,0;255800000,0;207282750,0;86,61;250646120;us_market;Scientific & Technical Instruments;Trimble Inc.
KGC;750;1666;0,08248903458674099;0,08367447096809214;8630768640;722175000,0;1101300000,0;7653500000,0;499700000,0;1175334250,0;6,01;1252746663;us_market;Gold;Kinross Gold Corporation
CMCO;751;1667;0,19557488478320711;0,042883947534955176;1673347584;71759750,0;257983000,0;108934000,0;19530000,0;194190737,5;51,07;27705880;us_market;Farm & Heavy Construction Machinery;Columbus McKinnon Corporation
CEIX;752;1667;0,0815426768710845;0,08536321986149294;1623585664;138594500,0;-75529000,0;1775185000,0;33731000,0;37890200,0;23,49;31802105;us_market;Thermal Coal;CONSOL Energy Inc.
ERO;753;1668;0,18953096554319968;0,04402490796282397;1681337984;74020750,0;35821000,0;354726000,0;6871000,0;60032337,5;18,25;73888869;us_market;Copper;Ero Copper Corp.
ZBH;754;1668;0,2718155756300788;0,035186364193428146;37455560704;1317925000,0;2526400000,0;2322200000,0;555000000,0;725242750,0;137,75;208577357;us_market;Medical Devices;Zimmer Biomet Holdings, Inc.
FAST;755;1670;0,32239922799468457;0,03140642447482781;32444794880;1018975000,0;1886900000,0;1273700000,0;40000000,0;194858500,0;58,53;572555383;us_market;Industrial Distribution;Fastenal Company
FUL;756;1670;0,187681533066461;0,044383173687316306;5027175424;223122000,0;489644000,0;699189000,0;;72948215,0;73,55;52106948;us_market;Specialty Chemicals;H.B. Fuller Company
MTD;757;1671;0,6356255761537212;0,021106333144170302;33550628864;708130750,0;216577000,0;897492000,0;50317000,0;64867830,0;1484,4;22897576;us_market;Diagnostics & Research;Mettler-Toledo International Inc.
INFO;758;1672;3,0289750090546903;0,015590955602024508;53640073216;836300000,0;-745500000,0;1021600000,0;;84821750,0;127,11;396431883;us_market;Consulting Services;IHS Markit Ltd.
BRFS;759;1673;0,0887509026922368;0,07688561114429093;22758676480;1749814750,0;7471656000,0;12244366000,0;1444953000,0;7248076847,5;4,14;531370548;us_market;Packaged Foods;BRF S.A.
CE;760;1673;0,16708605938600907;0,048101964035104985;20706015232;996000000,0;1790000000,0;4171000000,0;469000000,0;891882500,0;166,82;110168738;us_market;Chemicals;Celanese Corporation
KN;761;1674;0,22285671907445861;0,03900909972292173;1925832704;75125000,0;122300000,0;214800000,0;165100000,0;139824500,0;21,17;90610380;us_market;Communication Equipment;Knowles Corporation
DD;762;1674;0,14325892857142858;0,05434414803900723;44287197184;2406750000,0;6178000000,0;10622000000,0;5000000,0;2353562500,0;79,51;521984426;us_market;Specialty Chemicals;DuPont de Nemours, Inc.
VTRS;763;1675;0,24441944120497364;0,03673693464563135;40505556992;1488050000,0;2304600000,0;3783500000,0;2256300000,0;727429750,0;13,68;1205723053;us_market;Drug Manufacturers—Specialty & Generic;Viatris Inc.
CPA;764;1678;0,10638369547622942;0,06692705978547385;3751225600;251058500,0;405983000,0;1953951000,0;127946000,0;97295440,0;74,71;31275569;us_market;Airlines;Copa Holdings, S.A.
SIX;765;1679;0,21127430541958162;0,04032414158251068;6823443456;275149500,0;-145665000,0;1447998000,0;10126000,0;146092652,5;42,5;72119428;us_market;Leisure;Six Flags Entertainment Corporation
WTS;766;1679;0,28661577992744863;0,033314479074541554;5691969536;189625000,0;396700000,0;264900000,0;600000,0;203573250,0;200,76;27246244;us_market;Specialty Industrial Machinery;Watts Water Technologies, Inc.
UFPI;767;1682;0,15669589935118736;0,05026959925143114;4890808832;245859000,0;1074613000,0;494407000,0;100000,0;391506077,5;84,95;60427548;us_market;Lumber & Wood Production;UFP Industries, Inc.
ESI;768;1682;0,25223765432098766;0,03591499710644437;6826535424;245175000,0;675600000,0;296400000,0;25000000,0;273077000,0;26,22;218312827;us_market;Specialty Chemicals;Element Solutions Inc
ARCH;769;1683;0,08496103383644076;0,07978764947813342;1414050304;112823750,0;298044000,0;1029903000,0;31097000,0;166223365,0;89,24;13630071;us_market;Thermal Coal;Arch Resources, Inc.
WES;770;1686;0,11127424519751843;0,06421413922887113;15129720832;971542000,0;-17871000,0;8748930000,0;430606000,0;419301905,0;21,46;210088332;us_market;Oil & Gas Midstream;Western Midstream Partners, LP
OCN;771;1693;0,24188795089746343;0,036321274739917274;10301214720;374153250,0;1529879000,0;16925000,0;106288000,0;273947230,0;31,77;7450006;us_market;Mortgage Finance;Ocwen Financial Corporation
HMN;772;1697;0,08546378450147046;0,07691876904079889;1961556352;150880500,0;1688164000,0;77268000,0;83000000,0;9562812,5;39,34;41292538;us_market;Insurance—Property & Casualty;Horace Mann Educators Corporation
SYK;773;1700;0,38088254049228415;0,02677272082751308;111550111744;2986500000,0;4666000000,0;3175000000,0;761000000,0;2804800000,0;270,06;333424585;us_market;Medical Devices;Stryker Corporation
CSV;774;1702;0,2035770457267362;0,04033898136828269;1398994176;56434000,0;-13040000,0;290252000,0;3565000,0;-1935215,0;48,44;14561793;us_market;Personal Services;Carriage Services, Inc.
RMCF;775;1705;0,14295143824146023;0,052891854199105214;43443684;2297817,0;8996503,0;7077606,0;;5313402,3925;8,82;4512636;us_market;Confectioners;Rocky Mountain Chocolate Factory, Inc.
ITT;776;1705;0,19188219690118768;0,04237141495880716;7511549952;318275000,0;1046300000,0;612400000,0;2500000,0;833163500,0;100,57;85730631;us_market;Specialty Industrial Machinery;ITT Inc.
CPS;777;1707;0,07200655998259725;0,08938259325051058;1281348480;114530250,0;588449000,0;1002104000,0;38431000,0;406623865,0;22,06;16620342;us_market;Auto Parts;Cooper-Standard Holdings Inc.
MCHP;778;1707;1,1394037066881546;0,01608881794062198;52732276736;848400000,0;-264400000,0;1009000000,0;1322900000,0;229892750,0;82,92;268416867;us_market;Semiconductors;Microchip Technology Incorporated
LEN;779;1708;0,11315511287703266;0,062121031274549564;36487163904;2266620250,0;19619572000,0;411518000,0;295083000,0;2551950972,5;101,4;285269417;us_market;Residential Construction;Lennar Corporation
SYNH;780;1708;0,4568386079851241;0,023101390976475407;11868506112;274179000,0;160681000,0;439485000,0;17045000,0;233564622,5;102,89;104031729;us_market;Diagnostics & Research;Syneos Health, Inc.
EPD;781;1709;0,11338732619503222;0,06198805880272594;78958755840;4894500000,0;921400000,0;42244800000,0;1434100000,0;745488500,0;22,4;1475061112;us_market;Oil & Gas Midstream;Enterprise Products Partners L.P.
TTEK;782;1709;0,431148593609735;0,024387200524460573;8507844096;207482500,0;206329000,0;274903000,0;64776000,0;135082617,5;179,41;53294722;us_market;Engineering & Construction;Tetra Tech, Inc.
LHCG;783;1710;0,6503899548034785;0,019713519252668208;6730317824;132678250,0;-34414000,0;238412000,0;;269028975,0;135,49;30262085;us_market;Medical Care Facilities;LHC Group, Inc.
SENEB;784;1710;0,07190172700998887;0,08936122862744782;546783552;48861250,0;358169000,0;321387000,0;4500000,0;46922280,0;52,9;6950612;us_market;Packaged Foods;Seneca Foods Corporation
TGLS;785;1712;0,14854572032020627;0,05062725286788552;1019678080;51623500,0;195260000,0;152266000,0;1754000,0;63170812,5;29,9;20167859;us_market;Building Products & Equipment;Tecnoglass Inc.
ATRO;786;1713;0,10533790862920976;0,06480324667558826;569392768;36898500,0;223211000,0;127076000,0;;33654477,5;13,48;26967696;us_market;Aerospace & Defense;Astronics Corporation
FORR;787;1714;0,477722149829687;0,022333509940877513;935679168;20897000,0;-52585000,0;96328000,0;12500000,0;86242177,5;56,72;11164832;us_market;Consulting Services;Forrester Research, Inc.
PTNR;788;1714;0,054525862068965515;0,13814461400162692;915707072;126500000,0;162000000,0;2158000000,0;290000000,0;343625000,0;5,39;132169496;us_market;Telecom Services;Partner Communications Company Ltd.
MDT;789;1715;0,2959324711225195;0,031536273401890684;190098554880;5995000000,0;14039000000,0;6219000000,0;11000000,0;3294150000,0;120,69;1343818176;us_market;Medical Devices;Medtronic plc
FTV;790;1716;0,35204615804806993;0,02764324171506909;27977000960;773375000,0;1586100000,0;610700000,0;1399800000,0;1777913000,0;78,06;348907880;us_market;Scientific & Technical Instruments;Fortive Corporation
MDC;791;1717;0,09817194818944396;0,06778615951449929;4519661568;306370500,0;3031452000,0;89302000,0;;379268765,0;49,79;56133755;us_market;Residential Construction;M.D.C. Holdings, Inc.
TECK;792;1718;0,06576034718783677;0,10052606604065899;22459348992;2257750000,0;755000000,0;33578000000,0;115000000,0;336610000,0;27,56;465756450;us_market;Other Industrial Metals & Mining;Teck Resources Limited
AIN;793;1719;0,15294924139626204;0,049529890469677304;3065411584;151829500,0;526413000,0;466266000,0;9000,0;231813655,0;83,87;30497896;us_market;Textile Manufacturing;Albany International Corp.
E;794;1722;0,07749974187648422;0,08086558560009817;64975106048;5254250000,0;9211000000,0;58586000000,0;1909000000,0;8763002500,0;29,01;1226420570;us_market;Oil & Gas Integrated;Eni S.p.A.
VFC;795;1724;0,23009621738491112;0,03641749239439403;31753840640;1156395250,0;2575393000,0;2450310000,0;;712033360,0;73,37;391527460;us_market;Apparel Manufacturing;V.F. Corporation
GOLD;796;1729;0,09534057804981834;0,06782491259306937;42945134592;2912750000,0;5923000000,0;24628000000,0;7000000,0;5093177500,0;18,75;1769029555;us_market;Gold;Barrick Gold Corporation
HA;797;1729;0,06145578523060595;0,10847933826709281;1558628608;169079000,0;113930000,0;2637300000,0;115019000,0;486665007,5;21,52;50135474;us_market;Airlines;Hawaiian Holdings, Inc.
MWA;798;1731;0,1712372448979592;0,044441547481247075;2718739712;120825000,0;426200000,0;279400000,0;;199714750,0;16,72;156376861;us_market;Specialty Industrial Machinery;Mueller Water Products, Inc.
GT;799;1732;0,08627636880777435;0,07292759458622466;9982503936;728000000,0;514000000,0;7924000000,0;134000000,0;1394205000,0;21,45;234002512;us_market;Auto Parts;The Goodyear Tire & Rubber Company
ECL;800;1733;0,3380683304557108;0,02764831566980687;70110961664;1938450000,0;2185200000,0;3548700000,0;1800000,0;1134174500,0;228,1;253945323;us_market;Specialty Chemicals;Ecolab Inc.
TNL;801;1733;0,11871846619576186;0,05824623705762572;10099364864;588250000,0;4388000000,0;567000000,0;625000000,0;1161152500,0;56,74;85480093;us_market;Travel Services;Travel + Leisure Co.
CSTE;802;1733;0,07659024910524292;0,08059197671927988;546198912;44019250,0;228721000,0;346016000,0;2627000,0;108756990,0;13,07;20408327;us_market;Building Products & Equipment;Caesarstone Ltd.
MESA;803;1734;0,06921794906721057;0,09070824264342077;868336192;78765250,0;-197735000,0;1335666000,0;189268000,0;92911005,0;7,74;30231014;us_market;Airlines;Mesa Air Group, Inc.
VPG;804;1736;0,11239917681813656;0,06073446618166221;501794976;30476250,0;174339000,0;96804000,0;18000,0;95668215,0;36,22;11498952;us_market;Scientific & Technical Instruments;Vishay Precision Group, Inc.
FLEX;805;1738;0,10903350350989151;0,06178430296988585;11061417984;683422000,0;3529000000,0;2739000000,0;268000000,0;2387034672,5;17,9;485540489;us_market;Electronic Components;Flex Ltd.
EEFT;806;1738;0,15765825503447328;0,047613935304118046;6791257600;323358500,0;1510494000,0;540515000,0;;1806254350,0;112,04;50480031;us_market;Software—Infrastructure;Euronet Worldwide, Inc.
PKI;807;1739;0,43904777801390554;0,02240608266928415;22774730752;510292500,0;586731000,0;575540000,0;380948000,0;372782510,0;171,99;102039787;us_market;Diagnostics & Research;PerkinElmer, Inc.
PVG;808;1740;0,09921392382084677;0,0652038461464099;1953009792;127343750,0;75898000,0;1207629000,0;66667000,0;170416465,0;11,75;187794715;us_market;Gold;Pretium Resources Inc.
KBH;809;1742;0,08737815700477299;0,07094125313225517;5135315968;364305750,0;4067786000,0;101514000,0;;637061370,0;41,5;87797978;us_market;Residential Construction;KB Home
SFL;810;1743;0,10491605563035257;0,06291353913547446;2864947712;180244000,0;-220095000,0;1938078000,0;486528000,0;211148887,5;7,92;100543577;us_market;Marine Shipping;SFL Corporation Ltd.
BIOX;811;1744;0,27662779871777377;0,03171643360932336;669075392;21220685,25;34082346,0;42629703,0;63648373,0;25759777,165;12,8;8646599;us_market;Agricultural Inputs;Bioceres Crop Solutions Corp.
SXT;812;1745;0,1848190510285351;0,042134568151443716;4361940992;183788500,0;525631000,0;468793000,0;8889000,0;11259962,5;96,58;41776306;us_market;Specialty Chemicals;Sensient Technologies Corporation
SXC;813;1746;0,07051645856980704;0,08674026280686994;1145949952;99400000,0;70800000,0;1338800000,0;3000000,0;34110750,0;6,82;82282861;us_market;Coking Coal;SunCoke Energy, Inc.
HXL;814;1749;0,1341828921461387;0,05288319755210165;5799100928;306675000,0;352800000,0;1932700000,0;;83248750,0;58,02;83320170;us_market;Aerospace & Defense;Hexcel Corporation
PERI;815;1749;0,2626837625732287;0,03264007005700372;436855680;14259000,0;27246000,0;27036000,0;8333000,0;44865140,0;28,75;25133627;us_market;Internet Content & Information;Perion Network Ltd.
CODA;816;1749;0,13327821377725407;0,052901979039058154;76490456;4046496,5;24301375,0;6059900,0;509769,0;14931425,635;8,96;5051310;us_market;Aerospace & Defense;Coda Octopus Group, Inc.
WLK;817;1752;0,10198926428796969;0,06310248717897081;15355971584;969000000,0;2120000000,0;7381000000,0;;1232255000,0;97,05;33594632;us_market;Specialty Chemicals;Westlake Chemical Corporation
M;818;1754;0,08799896319336444;0,06995369618019188;12133025792;848750000,0;827000000,0;8818000000,0;452000000,0;1441980000,0;30,74;311484831;us_market;Department Stores;Macy's, Inc.
RBA;819;1755;0,3242284723589881;0,027599774836759648;7575460352;209081000,0;42201000,0;602656000,0;10360000,0;266673205,0;68,82;110267707;us_market;Specialty Business Services;Ritchie Bros. Auctioneers Incorporated
RNW;820;1757;0,07114679166181437;0,08388003972298864;320472547328;26881250000,0;31528000000,0;346300000000,0;30454000000,0;20268100000,0;10,14;144975372;us_market;Utilities—Renewable;ReNew Energy Global plc
WERN;821;1758;0,1115742311407508;0,05967624999162029;3245935360;193705250,0;182902000,0;1553209000,0;25000000,0;5807675,0;46,18;59855453;us_market;Trucking;Werner Enterprises, Inc.
CMC;822;1760;0,0939960923186548;0,06593538896470182;4497433088;296540000,0;1468840000,0;1685972000,0;3776000,0;492619800,0;32,71;119248078;us_market;Steel;Commercial Metals Company
IRCP;823;1761;0,04860729464141387;0,1473200115477499;48987385856;7216822250,0;1425000000,0;147047000000,0;2506000000,0;634066662,5;2,8;20384076;us_market;Real Estate Services;IRSA Propiedades Comerciales S.A.
EA;824;1761;0,24834403853873946;0,0335949995574893;36828397568;1237250000,0;4249000000,0;733000000,0;;5206835000,0;142,48;283107673;us_market;Electronic Gaming & Multimedia;Electronic Arts Inc.
UFPT;825;1762;0,16495019265941013;0,04453312430305984;417195072;18579000,0;56727000,0;55907000,0;;22443870,0;64,96;6363311;us_market;Packaging & Containers;UFP Technologies, Inc.
VRNT;826;1763;0,3210708907230621;0,027695692369090624;3587209472;99350250,0;114303000,0;195131000,0;391029000,0;651487212,5;47,24;60506646;us_market;Software—Infrastructure;Verint Systems Inc.
WOR;827;1764;0,1069408377831811;0,06096691423787502;3034924800;185030000,0;1180091000,0;550118000,0;458000,0;606381690,0;56,16;33003053;us_market;Metal Fabrication;Worthington Industries, Inc.
TXT;828;1764;0,1268837803320562;0,05409106292107119;18367174656;993500000,0;4965000000,0;2865000000,0;507000000,0;2012372500,0;76,02;222994859;us_market;Aerospace & Defense;Textron Inc.
VMI;829;1764;0,1701483095707479;0,0434001090191765;5961989632;258751000,0;881322000,0;639416000,0;9983000,0;372812395,0;246,86;20735729;us_market;Metal Fabrication;Valmont Industries, Inc.
SPTN;830;1767;0,08867920410804604;0,06831985250785318;1546461184;105654000,0;325186000,0;866232000,0;1105000,0;-64879252,5;24,62;34905384;us_market;Food Distribution;SpartanNash Company
RL;831;1768;0,11134578711013596;0,05927489385204836;9160708096;543000000,0;2623200000,0;2253500000,0;;2521360250,0;124,36;47820774;us_market;Apparel Manufacturing;Ralph Lauren Corporation
MKL;832;1770;0,08308153537650367;0,07193525605840843;14620066816;1051698250,0;12026628000,0;632000000,0;;4261325497,5;1300,76;13416999;us_market;Insurance—Property & Casualty;Markel Corporation
SVT;833;1771;0,05789492005291128;0,10520985628791203;23712132;2494750,0;31074000,0;12017000,0;2334000,0;5448957,5;11,655;1035775;us_market;Electrical Equipment & Parts;Servotronics, Inc.
GCP;834;1773;0,11348901428742947;0,058213142895295944;1623774208;94525000,0;567300000,0;265600000,0;2800000,0;472383750,0;20,83;48167298;us_market;Specialty Chemicals;GCP Applied Technologies Inc.
EDN;835;1774;0,03339344389482395;10,583408534440013;335518112;3550925250,0;-18858000000,0;125194000000,0;143000000,0;3460274355,0;6,67;6513615;us_market;Utilities—Regulated Electric;Empresa Distribuidora y Comercializadora Norte Sociedad Anónima
HWKN;836;1774;0,16251251070192574;0,044644892070468234;905613120;40431000,0;92545000,0;156242000,0;9907000,0;-2495910,0;36,83;18854863;us_market;Specialty Chemicals;Hawkins, Inc.
CPLP;837;1775;0,05809428688397306;0,10222570173026681;402562656;41152250,0;-3827000,0;712197000,0;35810000,0;46127235,0;13,455;14738153;us_market;Marine Shipping;Capital Product Partners L.P.
MCD;838;1775;0,21298641625416045;0,03658307846627909;226172190720;8274075000,0;62000000,0;38785900000,0;2243600000,0;3237473750,0;253,46;746186500;us_market;Restaurants;McDonald's Corporation
WEX;839;1779;0,2947336116240796;0,029102150650828527;10485745664;305157750,0;761994000,0;273374000,0;88785000,0;837027560,0;152,02;44401365;us_market;Software—Infrastructure;WEX Inc.
PPD;840;1779;0,4475687199491971;0,02087410996252736;20089563136;419351750,0;268642000,0;668313000,0;70397000,0;729926655,0;47,29;116952871;us_market;Drug Manufacturers—Specialty & Generic;PPD, Inc.
SENEA;841;1781;0,07190172700998887;0,07908488728085986;617832960;48861250,0;358169000,0;321387000,0;4500000,0;46922280,0;51,94;6950612;us_market;Packaged Foods;Seneca Foods Corporation
GLDD;842;1784;0,10964986228326158;0,05878159702114326;1183835648;69587750,0;186406000,0;448230000,0;;209864817,5;14,77;64177118;us_market;Engineering & Construction;Great Lakes Dredge & Dock Corporation
JACK;843;1785;0,16072233456901316;0,04476932608047729;4436380160;198613750,0;-4773000,0;1240530000,0;;189815515,0;99,06;21400003;us_market;Restaurants;Jack in the Box Inc.
DAC;844;1786;0,08337686013482003;0,07045716682328768;2791213568;196661000,0;-121237000,0;2479937000,0;155662000,0;61114747,5;72,95;8615919;us_market;Marine Shipping;Danaos Corporation
HUBG;845;1786;0,13623992268791743;0,050284200588777;2335395584;117433500,0;143730000,0;718231000,0;93562000,0;89579957,5;83,99;32601957;us_market;Integrated Freight & Logistics;Hub Group, Inc.
TOL;846;1786;0,08505605833947086;0,06934383123763399;10104085504;700656000,0;7816450000,0;421129000,0;;1302794147,5;60,4;113670289;us_market;Residential Construction;Toll Brothers, Inc.
IIIV;847;1787;2,469846119031455;0,01152604431806784;946920704;10914250,0;-920000,0;5339000,0;;12786700,0;22,28;21808207;us_market;Information Technology Services;i3 Verticals, Inc.
RSG;848;1788;0,21294350503372103;0,03612339343241969;48248512512;1742900000,0;-760200000,0;8945000000,0;162300000,0;-63138500,0;133,54;208926935;us_market;Waste Management;Republic Services, Inc.
BH;849;1788;0,05283459697184873;0,11348028943899076;101629984;11533000,0;-140669000,0;358954000,0;152261000,0;17622452,5;163,94;214669;us_market;Restaurants;Biglari Holdings Inc.
IPGP;850;1791;0,15720394821889838;0,045514014854780564;8817102848;401301750,0;1933499000,0;619247000,0;3810000,0;862770830,0;168,97;36032925;us_market;Semiconductor Equipment & Materials;IPG Photonics Corporation
FLNT;851;1792;0,20439527325168427;0,03713329928456927;255727344;9496000,0;35974000,0;10485000,0;7293000,0;18451067,5;2,53;38501619;us_market;Advertising Agencies;Fluent, Inc.
VMD;852;1794;0,15497260585250083;0,046055688215146245;266546880;12276000,0;24158000,0;55056000,0;1836000,0;30173607,5;5,7;35110991;us_market;Medical Devices;Viemed Healthcare, Inc.
ACM;853;1797;0,19064708357807478;0,038861868440719045;12135378944;471603500,0;1439912000,0;1033787000,0;10851000,0;1560921627,5;68,25;134980160;us_market;Engineering & Construction;AECOM
FISV;854;1797;0,5848378776713338;0,016834025947964733;94288199680;1587250000,0;582000000,0;2132000000,0;136000000,0;814605000,0;101,97;597037149;us_market;Information Technology Services;Fiserv, Inc.
BAX;855;1798;0,17252234932231086;0,04136908188240198;43383848960;1794750000,0;5078000000,0;5325000000,0;405000000,0;3618205000,0;78,31;498885439;us_market;Medical Instruments & Supplies;Baxter International Inc.
AIMC;856;1801;0,21438276397515527;0,03556723528055265;4658079232;165675000,0;387600000,0;385200000,0;16400000,0;240369750,0;56,18;64458696;us_market;Specialty Industrial Machinery;Altra Industrial Motion Corp.
MEDP;857;1803;0,4951337754500424;0,018506760799997267;6216795648;115052750,0;33541000,0;198826000,0;;270571137,5;227,44;28812338;us_market;Diagnostics & Research;Medpace Holdings, Inc.
XELA;858;1806;1,0005145254492203;0,013521134197601906;1869591680;25279000,0;-131446000,0;156712000,0;39952000,0;54253470,0;2,005;130044828;us_market;Software—Application;Exela Technologies, Inc.
ARRY;859;1807;0,49965917548289274;0,018028116235036088;2656424704;47890333,333333336;86072000,0;9774000,0;4313000,0;102403186,66666667;22,8;119081442;us_market;Solar;Array Technologies, Inc.
MORN;860;1807;0,5034457297563377;0,017873536504520195;11444293632;204550000,0;103500000,0;302800000,0;;411249750,0;314,33;20903222;us_market;Financial Data & Stock Exchanges;Morningstar, Inc.
HLT;861;1807;0,3594669435790931;0,02373002760227454;43763118080;1038500000,0;1771000000,0;1118000000,0;;3186905000,0;147,44;273865497;us_market;Lodging;Hilton Worldwide Holdings Inc.
AZUL;862;1807;0,3601756389931038;0,023697826347891394;23152070656;548653750,0;-4795208000,0;6318503000,0;858332000,0;2979944155,0;14,05;91270920;us_market;Airlines;Azul S.A.
SECO;863;1808;0,04474689474781166;0,13636591849738802;930468928;126884250,0;2592462000,0;243137000,0;;663404415,0;0,9702;22416645;us_market;Internet Retail;Secoo Holding Limited
SNN;864;1810;0,1850282485875706;0,03923685877621089;20866859008;818750000,0;2976000000,0;1449000000,0;268000000,0;1713582500,0;35,74;435506183;us_market;Medical Devices;Smith & Nephew plc
BDX;865;1812;0,2759130251213848;0,029138357874348264;89709928448;2614000000,0;3133000000,0;6341000000,0;707000000,0;2668792500,0;244,08;286463589;us_market;Medical Instruments & Supplies;Becton, Dickinson and Company
GRBK;866;1813;0,10160169269092295;0,0598682888162189;1370750720;82064500,0;801575000,0;6133000,0;;12355055,0;25,46;30902551;us_market;Residential Construction;Green Brick Partners, Inc.
DLNG;867;1816;0,07098271852091737;0,07627142102442404;790292736;60276750,0;-35725000,0;884900000,0;47047000,0;23643522,5;3,15;17644188;us_market;Oil & Gas Midstream;Dynagas LNG Partners LP
